iso_code,date,vaccine_name,total_vaccinations
ARG,2021/6/27,Sputnik V,9133869
ARG,2021/6/28,Oxford/AstraZeneca,7623386
ARG,2021/6/28,Sinopharm/Beijing,4326726
ARG,2021/6/28,Sputnik V,9161717
ARG,2021/6/29,Oxford/AstraZeneca,7801007
ARG,2021/6/29,Sinopharm/Beijing,4499611
ARG,2021/6/29,Sputnik V,9185767
ARG,2021/6/30,Oxford/AstraZeneca,8008499
ARG,2021/6/30,Pfizer/BioNTech,51
ARG,2021/6/30,Sinopharm/Beijing,4650309
ARG,2021/6/30,Sputnik V,9203455
ARG,2021/7/1,Oxford/AstraZeneca,8322086
ARG,2021/7/1,Sinopharm/Beijing,4753305
ARG,2021/7/1,Sputnik V,9219240
ARG,2021/7/2,CanSino,13
ARG,2021/7/2,Oxford/AstraZeneca,8589631
ARG,2021/7/2,Sinopharm/Beijing,4866285
ARG,2021/7/2,Sputnik V,9254466
ARG,2021/7/3,Oxford/AstraZeneca,8753534
ARG,2021/7/3,Pfizer/BioNTech,53
ARG,2021/7/3,Sinopharm/Beijing,4939488
ARG,2021/7/3,Sputnik V,9354090
ARG,2021/7/4,Oxford/AstraZeneca,8869500
ARG,2021/7/4,Pfizer/BioNTech,54
ARG,2021/7/4,Sinopharm/Beijing,4996688
ARG,2021/7/4,Sputnik V,9377496
ARG,2021/7/5,Oxford/AstraZeneca,9129722
ARG,2021/7/5,Sinopharm/Beijing,5056806
ARG,2021/7/5,Sputnik V,9467196
ARG,2021/7/6,Oxford/AstraZeneca,9366547
ARG,2021/7/6,Pfizer/BioNTech,55
ARG,2021/7/6,Sinopharm/Beijing,5118616
ARG,2021/7/6,Sputnik V,9585590
ARG,2021/7/7,Oxford/AstraZeneca,9593505
ARG,2021/7/7,Sinopharm/Beijing,5165599
ARG,2021/7/7,Sputnik V,9716201
ARG,2021/7/8,Moderna,19
ARG,2021/7/8,Oxford/AstraZeneca,9726072
ARG,2021/7/8,Sinopharm/Beijing,5274064
ARG,2021/7/8,Sputnik V,9885830
ARG,2021/7/9,Moderna,21
ARG,2021/7/9,Oxford/AstraZeneca,9789301
ARG,2021/7/9,Sinopharm/Beijing,5386135
ARG,2021/7/9,Sputnik V,10068229
ARG,2021/7/10,Moderna,25
ARG,2021/7/10,Oxford/AstraZeneca,9861211
ARG,2021/7/10,Sinopharm/Beijing,5545767
ARG,2021/7/10,Sputnik V,10168759
ARG,2021/7/11,Moderna,27
ARG,2021/7/11,Oxford/AstraZeneca,9912774
ARG,2021/7/11,Sinopharm/Beijing,5610634
ARG,2021/7/11,Sputnik V,10217888
ARG,2021/7/12,Oxford/AstraZeneca,10000513
ARG,2021/7/12,Sinopharm/Beijing,5788393
ARG,2021/7/12,Sputnik V,10339727
ARG,2021/7/13,Oxford/AstraZeneca,10080415
ARG,2021/7/13,Pfizer/BioNTech,56
ARG,2021/7/13,Sinopharm/Beijing,5959482
ARG,2021/7/13,Sputnik V,10482459
ARG,2021/7/14,Oxford/AstraZeneca,10149430
ARG,2021/7/14,Pfizer/BioNTech,57
ARG,2021/7/14,Sinopharm/Beijing,6160015
ARG,2021/7/14,Sputnik V,10611416
ARG,2021/7/15,Oxford/AstraZeneca,10211557
ARG,2021/7/15,Pfizer/BioNTech,58
ARG,2021/7/15,Sinopharm/Beijing,6374842
ARG,2021/7/15,Sputnik V,10734579
ARG,2021/7/16,Oxford/AstraZeneca,10264449
ARG,2021/7/16,Sinopharm/Beijing,6634888
ARG,2021/7/16,Sputnik V,10878164
ARG,2021/7/17,Oxford/AstraZeneca,10304860
ARG,2021/7/17,Sinopharm/Beijing,6809339
ARG,2021/7/17,Sputnik V,10986050
ARG,2021/7/18,Oxford/AstraZeneca,10347081
ARG,2021/7/18,Sinopharm/Beijing,6897044
ARG,2021/7/18,Sputnik V,11024396
ARG,2021/7/19,Moderna,28
ARG,2021/7/19,Oxford/AstraZeneca,10428383
ARG,2021/7/19,Pfizer/BioNTech,59
ARG,2021/7/19,Sinopharm/Beijing,7163257
ARG,2021/7/19,Sputnik V,11095767
ARG,2021/7/20,CanSino,15
ARG,2021/7/20,Moderna,40
ARG,2021/7/20,Oxford/AstraZeneca,10497420
ARG,2021/7/20,Sinopharm/Beijing,7356298
ARG,2021/7/20,Sputnik V,11282481
ARG,2021/7/21,Moderna,47
ARG,2021/7/21,Oxford/AstraZeneca,10564097
ARG,2021/7/21,Sinopharm/Beijing,7620660
ARG,2021/7/21,Sputnik V,11371581
ARG,2021/7/22,Moderna,49
ARG,2021/7/22,Oxford/AstraZeneca,10625788
ARG,2021/7/22,Sinopharm/Beijing,7905029
ARG,2021/7/22,Sputnik V,11413971
ARG,2021/7/23,Moderna,52
ARG,2021/7/23,Oxford/AstraZeneca,10700620
ARG,2021/7/23,Sinopharm/Beijing,8212140
ARG,2021/7/23,Sputnik V,11440927
ARG,2021/7/24,Moderna,54
ARG,2021/7/24,Oxford/AstraZeneca,10761586
ARG,2021/7/24,Sinopharm/Beijing,8371723
ARG,2021/7/24,Sputnik V,11458107
ARG,2021/7/25,Moderna,71
ARG,2021/7/25,Oxford/AstraZeneca,10773214
ARG,2021/7/25,Sinopharm/Beijing,8485250
ARG,2021/7/25,Sputnik V,11466864
ARG,2021/7/26,Moderna,75
ARG,2021/7/26,Oxford/AstraZeneca,10876836
ARG,2021/7/26,Sinopharm/Beijing,8762574
ARG,2021/7/26,Sputnik V,11493746
ARG,2021/7/27,Moderna,102
ARG,2021/7/27,Oxford/AstraZeneca,11047507
ARG,2021/7/27,Sinopharm/Beijing,9004932
ARG,2021/7/27,Sputnik V,11509127
ARG,2021/7/28,Moderna,134
ARG,2021/7/28,Oxford/AstraZeneca,11206894
ARG,2021/7/28,Sinopharm/Beijing,9290138
ARG,2021/7/28,Sputnik V,11524745
ARG,2021/7/29,Moderna,149
ARG,2021/7/29,Oxford/AstraZeneca,11325793
ARG,2021/7/29,Sinopharm/Beijing,9580257
ARG,2021/7/29,Sputnik V,11540954
ARG,2021/7/30,Moderna,284
ARG,2021/7/30,Oxford/AstraZeneca,11437559
ARG,2021/7/30,Sinopharm/Beijing,9881473
ARG,2021/7/30,Sputnik V,11555129
ARG,2021/7/31,Moderna,1980
ARG,2021/7/31,Oxford/AstraZeneca,11499221
ARG,2021/7/31,Sinopharm/Beijing,10085549
ARG,2021/7/31,Sputnik V,11562616
ARG,2021/8/1,Moderna,2257
ARG,2021/8/1,Oxford/AstraZeneca,11528671
ARG,2021/8/1,Pfizer/BioNTech,60
ARG,2021/8/1,Sinopharm/Beijing,10216880
ARG,2021/8/1,Sputnik V,11569034
ARG,2021/8/2,Moderna,5958
ARG,2021/8/2,Oxford/AstraZeneca,11616816
ARG,2021/8/2,Pfizer/BioNTech,61
ARG,2021/8/2,Sinopharm/Beijing,10530209
ARG,2021/8/2,Sputnik V,11581258
ARG,2021/8/3,Moderna,55657
ARG,2021/8/3,Oxford/AstraZeneca,11750698
ARG,2021/8/3,Sinopharm/Beijing,10742896
ARG,2021/8/3,Sputnik V,11593328
ARG,2021/8/4,CanSino,17
ARG,2021/8/4,Moderna,77216
ARG,2021/8/4,Oxford/AstraZeneca,11893442
ARG,2021/8/4,Sinopharm/Beijing,10983819
ARG,2021/8/4,Sputnik V,11605798
ARG,2021/8/5,Moderna,95919
ARG,2021/8/5,Oxford/AstraZeneca,12061984
ARG,2021/8/5,Sinopharm/Beijing,11212953
ARG,2021/8/5,Sputnik V,11620081
ARG,2021/8/6,CanSino,18
ARG,2021/8/6,Moderna,117113
ARG,2021/8/6,Oxford/AstraZeneca,12217093
ARG,2021/8/6,Pfizer/BioNTech,62
ARG,2021/8/6,Sinopharm/Beijing,11443364
ARG,2021/8/6,Sputnik V,11627619
ARG,2021/8/7,Moderna,158871
ARG,2021/8/7,Oxford/AstraZeneca,12299080
ARG,2021/8/7,Pfizer/BioNTech,63
ARG,2021/8/7,Sinopharm/Beijing,11592287
ARG,2021/8/7,Sputnik V,11633271
ARG,2021/8/8,Moderna,197922
ARG,2021/8/8,Oxford/AstraZeneca,12321514
ARG,2021/8/8,Pfizer/BioNTech,64
ARG,2021/8/8,Sinopharm/Beijing,11689281
ARG,2021/8/8,Sputnik V,11636573
ARG,2021/8/9,Moderna,368841
ARG,2021/8/9,Oxford/AstraZeneca,12437379
ARG,2021/8/9,Pfizer/BioNTech,65
ARG,2021/8/9,Sinopharm/Beijing,11783374
ARG,2021/8/9,Sputnik V,11646986
ARG,2021/8/10,Moderna,533471
ARG,2021/8/10,Oxford/AstraZeneca,12546648
ARG,2021/8/10,Sinopharm/Beijing,11871447
ARG,2021/8/10,Sputnik V,11655769
ARG,2021/8/11,Moderna,714295
ARG,2021/8/11,Oxford/AstraZeneca,12687198
ARG,2021/8/11,Pfizer/BioNTech,66
ARG,2021/8/11,Sinopharm/Beijing,11953477
ARG,2021/8/11,Sputnik V,11665334
ARG,2021/8/12,CanSino,19
ARG,2021/8/12,Moderna,851796
ARG,2021/8/12,Oxford/AstraZeneca,12824500
ARG,2021/8/12,Pfizer/BioNTech,68
ARG,2021/8/12,Sinopharm/Beijing,12046475
ARG,2021/8/12,Sputnik V,11690258
ARG,2021/8/13,Moderna,957795
ARG,2021/8/13,Oxford/AstraZeneca,12946237
ARG,2021/8/13,Sinopharm/Beijing,12142323
ARG,2021/8/13,Sputnik V,11783713
ARG,2021/8/14,Moderna,1034243
ARG,2021/8/14,Oxford/AstraZeneca,13035379
ARG,2021/8/14,Sinopharm/Beijing,12177489
ARG,2021/8/14,Sputnik V,11839680
ARG,2021/8/15,Moderna,1073011
ARG,2021/8/15,Oxford/AstraZeneca,13123104
ARG,2021/8/15,Sinopharm/Beijing,12192040
ARG,2021/8/15,Sputnik V,11861380
ARG,2021/8/16,Moderna,1148465
ARG,2021/8/16,Oxford/AstraZeneca,13151815
ARG,2021/8/16,Sinopharm/Beijing,12209659
ARG,2021/8/16,Sputnik V,11930721
ARG,2021/8/17,Moderna,1309471
ARG,2021/8/17,Oxford/AstraZeneca,13218699
ARG,2021/8/17,Pfizer/BioNTech,69
ARG,2021/8/17,Sinopharm/Beijing,12282161
ARG,2021/8/17,Sputnik V,12070307
ARG,2021/8/18,Moderna,1468778
ARG,2021/8/18,Oxford/AstraZeneca,13292858
ARG,2021/8/18,Sinopharm/Beijing,12360424
ARG,2021/8/18,Sputnik V,12194113
ARG,2021/8/19,Moderna,1576863
ARG,2021/8/19,Oxford/AstraZeneca,13405854
ARG,2021/8/19,Sinopharm/Beijing,12425010
ARG,2021/8/19,Sputnik V,12334768
ARG,2021/8/20,Moderna,1655250
ARG,2021/8/20,Oxford/AstraZeneca,13556821
ARG,2021/8/20,Pfizer/BioNTech,70
ARG,2021/8/20,Sinopharm/Beijing,12488236
ARG,2021/8/20,Sputnik V,12479111
ARG,2021/8/21,Moderna,1678325
ARG,2021/8/21,Oxford/AstraZeneca,13682595
ARG,2021/8/21,Sinopharm/Beijing,12522583
ARG,2021/8/21,Sputnik V,12553307
ARG,2021/8/22,Moderna,1690193
ARG,2021/8/22,Oxford/AstraZeneca,13769718
ARG,2021/8/22,Pfizer/BioNTech,71
ARG,2021/8/22,Sinopharm/Beijing,12563261
ARG,2021/8/22,Sputnik V,12583760
ARG,2021/8/23,Moderna,1731400
ARG,2021/8/23,Oxford/AstraZeneca,13900687
ARG,2021/8/23,Sinopharm/Beijing,12705521
ARG,2021/8/23,Sputnik V,12678192
ARG,2021/8/24,Moderna,1768883
ARG,2021/8/24,Oxford/AstraZeneca,14048738
ARG,2021/8/24,Sinopharm/Beijing,12893994
ARG,2021/8/24,Sputnik V,12753431
ARG,2021/8/25,Moderna,1798735
ARG,2021/8/25,Oxford/AstraZeneca,14211599
ARG,2021/8/25,Pfizer/BioNTech,72
ARG,2021/8/25,Sinopharm/Beijing,13071919
ARG,2021/8/25,Sputnik V,12809615
ARG,2021/8/26,Moderna,1869300
ARG,2021/8/26,Oxford/AstraZeneca,14361693
ARG,2021/8/26,Pfizer/BioNTech,73
ARG,2021/8/26,Sinopharm/Beijing,13240767
ARG,2021/8/26,Sputnik V,12863097
ARG,2021/8/27,Moderna,1927993
ARG,2021/8/27,Oxford/AstraZeneca,14507838
ARG,2021/8/27,Sinopharm/Beijing,13459459
ARG,2021/8/27,Sputnik V,12907583
ARG,2021/8/28,Moderna,1965351
ARG,2021/8/28,Oxford/AstraZeneca,14561554
ARG,2021/8/28,Sinopharm/Beijing,13590614
ARG,2021/8/28,Sputnik V,12929175
ARG,2021/8/29,Moderna,1985348
ARG,2021/8/29,Oxford/AstraZeneca,14595095
ARG,2021/8/29,Sinopharm/Beijing,13673542
ARG,2021/8/29,Sputnik V,12961686
ARG,2021/8/30,Moderna,2034620
ARG,2021/8/30,Oxford/AstraZeneca,14717824
ARG,2021/8/30,Pfizer/BioNTech,74
ARG,2021/8/30,Sinopharm/Beijing,13833775
ARG,2021/8/30,Sputnik V,13047771
ARG,2021/8/31,Moderna,2101246
ARG,2021/8/31,Oxford/AstraZeneca,14839084
ARG,2021/8/31,Sinopharm/Beijing,13971584
ARG,2021/8/31,Sputnik V,13183551
ARG,2021/9/1,Moderna,2174292
ARG,2021/9/1,Oxford/AstraZeneca,14949984
ARG,2021/9/1,Sinopharm/Beijing,14123489
ARG,2021/9/1,Sputnik V,13304039
ARG,2021/9/2,Moderna,2237754
ARG,2021/9/2,Oxford/AstraZeneca,15030709
ARG,2021/9/2,Sinopharm/Beijing,14321069
ARG,2021/9/2,Sputnik V,13410826
ARG,2021/9/3,Moderna,2300044
ARG,2021/9/3,Oxford/AstraZeneca,15111980
ARG,2021/9/3,Sinopharm/Beijing,14519265
ARG,2021/9/3,Sputnik V,13504172
ARG,2021/9/4,Moderna,2336532
ARG,2021/9/4,Oxford/AstraZeneca,15170903
ARG,2021/9/4,Sinopharm/Beijing,14651881
ARG,2021/9/4,Sputnik V,13572470
ARG,2021/9/5,Moderna,2353993
ARG,2021/9/5,Oxford/AstraZeneca,15232137
ARG,2021/9/5,Sinopharm/Beijing,14728369
ARG,2021/9/5,Sputnik V,13614246
ARG,2021/9/6,Moderna,2406989
ARG,2021/9/6,Oxford/AstraZeneca,15395451
ARG,2021/9/6,Sinopharm/Beijing,14874519
ARG,2021/9/6,Sputnik V,13693901
ARG,2021/9/7,CanSino,67
ARG,2021/9/7,Moderna,2457575
ARG,2021/9/7,Oxford/AstraZeneca,15580098
ARG,2021/9/7,Sinopharm/Beijing,15019636
ARG,2021/9/7,Sputnik V,13777660
ARG,2021/9/8,CanSino,107
ARG,2021/9/8,Moderna,2497460
ARG,2021/9/8,Oxford/AstraZeneca,15721416
ARG,2021/9/8,Pfizer/BioNTech,77
ARG,2021/9/8,Sinopharm/Beijing,15137282
ARG,2021/9/8,Sputnik V,13852973
ARG,2021/9/9,CanSino,114
ARG,2021/9/9,Moderna,2531523
ARG,2021/9/9,Oxford/AstraZeneca,15859656
ARG,2021/9/9,Pfizer/BioNTech,78
ARG,2021/9/9,Sinopharm/Beijing,15270615
ARG,2021/9/9,Sputnik V,13945584
ARG,2021/9/10,CanSino,118
ARG,2021/9/10,Moderna,2566028
ARG,2021/9/10,Oxford/AstraZeneca,15950933
ARG,2021/9/10,Sinopharm/Beijing,15414803
ARG,2021/9/10,Sputnik V,14018652
ARG,2021/9/11,CanSino,393
ARG,2021/9/11,Moderna,2578115
ARG,2021/9/11,Oxford/AstraZeneca,16072568
ARG,2021/9/11,Pfizer/BioNTech,79
ARG,2021/9/11,Sinopharm/Beijing,15449817
ARG,2021/9/11,Sputnik V,14048557
ARG,2021/9/12,CanSino,766
ARG,2021/9/12,Moderna,2579036
ARG,2021/9/12,Oxford/AstraZeneca,16076816
ARG,2021/9/12,Pfizer/BioNTech,81
ARG,2021/9/12,Sinopharm/Beijing,15453189
ARG,2021/9/12,Sputnik V,14049461
ARG,2021/9/13,CanSino,14924
ARG,2021/9/13,Moderna,2603670
ARG,2021/9/13,Oxford/AstraZeneca,16243724
ARG,2021/9/13,Pfizer/BioNTech,82
ARG,2021/9/13,Sinopharm/Beijing,15512170
ARG,2021/9/13,Sputnik V,14087733
ARG,2021/9/14,CanSino,16124
ARG,2021/9/14,Moderna,2651126
ARG,2021/9/14,Oxford/AstraZeneca,16369615
ARG,2021/9/14,Pfizer/BioNTech,219
ARG,2021/9/14,Sinopharm/Beijing,15572726
ARG,2021/9/14,Sputnik V,14132462
ARG,2021/9/15,CanSino,17254
ARG,2021/9/15,Moderna,2690349
ARG,2021/9/15,Oxford/AstraZeneca,16416033
ARG,2021/9/15,Pfizer/BioNTech,289
ARG,2021/9/15,Sinopharm/Beijing,15627143
ARG,2021/9/15,Sputnik V,14321912
ARG,2021/9/16,CanSino,18580
ARG,2021/9/16,Moderna,2720485
ARG,2021/9/16,Oxford/AstraZeneca,16596102
ARG,2021/9/16,Pfizer/BioNTech,4962
ARG,2021/9/16,Sinopharm/Beijing,15676784
ARG,2021/9/16,Sputnik V,14417678
ARG,2021/9/17,CanSino,27169
ARG,2021/9/17,Moderna,2741366
ARG,2021/9/17,Oxford/AstraZeneca,16709468
ARG,2021/9/17,Pfizer/BioNTech,10121
ARG,2021/9/17,Sinopharm/Beijing,15769820
ARG,2021/9/17,Sputnik V,14540532
ARG,2021/9/18,CanSino,27642
ARG,2021/9/18,Moderna,2755368
ARG,2021/9/18,Oxford/AstraZeneca,16736661
ARG,2021/9/18,Pfizer/BioNTech,18504
ARG,2021/9/18,Sinopharm/Beijing,15814501
ARG,2021/9/18,Sputnik V,14667290
ARG,2021/9/19,CanSino,27686
ARG,2021/9/19,Moderna,2774171
ARG,2021/9/19,Oxford/AstraZeneca,16806684
ARG,2021/9/19,Pfizer/BioNTech,19505
ARG,2021/9/19,Sinopharm/Beijing,15846225
ARG,2021/9/19,Sputnik V,14683489
ARG,2021/9/20,CanSino,30182
ARG,2021/9/20,Moderna,2794080
ARG,2021/9/20,Oxford/AstraZeneca,16857534
ARG,2021/9/20,Pfizer/BioNTech,21915
ARG,2021/9/20,Sinopharm/Beijing,15900554
ARG,2021/9/20,Sputnik V,14899884
ARG,2021/9/21,CanSino,32679
ARG,2021/9/21,Moderna,2804754
ARG,2021/9/21,Oxford/AstraZeneca,16893777
ARG,2021/9/21,Pfizer/BioNTech,23200
ARG,2021/9/21,Sinopharm/Beijing,15970345
ARG,2021/9/21,Sputnik V,15089179
ARG,2021/9/22,CanSino,35968
ARG,2021/9/22,Moderna,2833479
ARG,2021/9/22,Oxford/AstraZeneca,17050998
ARG,2021/9/22,Pfizer/BioNTech,26364
ARG,2021/9/22,Sinopharm/Beijing,16051163
ARG,2021/9/22,Sputnik V,15144918
ARG,2021/9/23,CanSino,39844
ARG,2021/9/23,Moderna,2913253
ARG,2021/9/23,Oxford/AstraZeneca,17087720
ARG,2021/9/23,Pfizer/BioNTech,103898
ARG,2021/9/23,Sinopharm/Beijing,16123843
ARG,2021/9/23,Sputnik V,15186580
ARG,2021/9/24,CanSino,44135
ARG,2021/9/24,Moderna,2933654
ARG,2021/9/24,Oxford/AstraZeneca,17212617
ARG,2021/9/24,Pfizer/BioNTech,128956
ARG,2021/9/24,Sinopharm/Beijing,16177673
ARG,2021/9/24,Sputnik V,15219632
ARG,2021/9/25,CanSino,46654
ARG,2021/9/25,Moderna,2941263
ARG,2021/9/25,Oxford/AstraZeneca,17236478
ARG,2021/9/25,Pfizer/BioNTech,135462
ARG,2021/9/25,Sinopharm/Beijing,16245195
ARG,2021/9/25,Sputnik V,15239949
ARG,2021/9/26,CanSino,47274
ARG,2021/9/26,Moderna,2946177
ARG,2021/9/26,Oxford/AstraZeneca,17276895
ARG,2021/9/26,Pfizer/BioNTech,136794
ARG,2021/9/26,Sinopharm/Beijing,16279619
ARG,2021/9/26,Sputnik V,15246324
ARG,2021/9/27,CanSino,52907
ARG,2021/9/27,Moderna,2969552
ARG,2021/9/27,Oxford/AstraZeneca,17381427
ARG,2021/9/27,Pfizer/BioNTech,144168
ARG,2021/9/27,Sinopharm/Beijing,16383442
ARG,2021/9/27,Sputnik V,15284418
ARG,2021/9/28,CanSino,58224
ARG,2021/9/28,Moderna,2993449
ARG,2021/9/28,Oxford/AstraZeneca,17482345
ARG,2021/9/28,Pfizer/BioNTech,151402
ARG,2021/9/28,Sinopharm/Beijing,16485526
ARG,2021/9/28,Sputnik V,15346149
ARG,2021/9/29,CanSino,62143
ARG,2021/9/29,Moderna,3015061
ARG,2021/9/29,Oxford/AstraZeneca,17553593
ARG,2021/9/29,Pfizer/BioNTech,161095
ARG,2021/9/29,Sinopharm/Beijing,16569953
ARG,2021/9/29,Sputnik V,15411034
ARG,2021/9/30,CanSino,65388
ARG,2021/9/30,Moderna,3032844
ARG,2021/9/30,Oxford/AstraZeneca,17633816
ARG,2021/9/30,Pfizer/BioNTech,187586
ARG,2021/9/30,Sinopharm/Beijing,16651126
ARG,2021/9/30,Sputnik V,15539073
ARG,2021/10/1,CanSino,69169
ARG,2021/10/1,Moderna,3050061
ARG,2021/10/1,Oxford/AstraZeneca,17775865
ARG,2021/10/1,Pfizer/BioNTech,209605
ARG,2021/10/1,Sinopharm/Beijing,16698937
ARG,2021/10/1,Sputnik V,15610748
ARG,2021/10/2,CanSino,70327
ARG,2021/10/2,Moderna,3055482
ARG,2021/10/2,Oxford/AstraZeneca,17877260
ARG,2021/10/2,Pfizer/BioNTech,218110
ARG,2021/10/2,Sinopharm/Beijing,16719316
ARG,2021/10/2,Sputnik V,15653111
ARG,2021/10/3,CanSino,70494
ARG,2021/10/3,Moderna,3058945
ARG,2021/10/3,Oxford/AstraZeneca,17943650
ARG,2021/10/3,Pfizer/BioNTech,224283
ARG,2021/10/3,Sinopharm/Beijing,16726599
ARG,2021/10/3,Sputnik V,15678241
ARG,2021/10/4,CanSino,73265
ARG,2021/10/4,Moderna,3072538
ARG,2021/10/4,Oxford/AstraZeneca,18002827
ARG,2021/10/4,Pfizer/BioNTech,240331
ARG,2021/10/4,Sinopharm/Beijing,16809947
ARG,2021/10/4,Sputnik V,15733617
ARG,2021/10/5,CanSino,76908
ARG,2021/10/5,Moderna,3088800
ARG,2021/10/5,Oxford/AstraZeneca,18067035
ARG,2021/10/5,Pfizer/BioNTech,304039
ARG,2021/10/5,Sinopharm/Beijing,16849349
ARG,2021/10/5,Sputnik V,15813370
ARG,2021/10/6,CanSino,80838
ARG,2021/10/6,Moderna,3100408
ARG,2021/10/6,Oxford/AstraZeneca,18151510
ARG,2021/10/6,Pfizer/BioNTech,328303
ARG,2021/10/6,Sinopharm/Beijing,16889663
ARG,2021/10/6,Sputnik V,15896770
ARG,2021/10/7,CanSino,83535
ARG,2021/10/7,Moderna,3130672
ARG,2021/10/7,Oxford/AstraZeneca,18251617
ARG,2021/10/7,Pfizer/BioNTech,372921
ARG,2021/10/7,Sinopharm/Beijing,16925883
ARG,2021/10/7,Sputnik V,15947880
ARG,2021/10/8,CanSino,84445
ARG,2021/10/8,Moderna,3136230
ARG,2021/10/8,Oxford/AstraZeneca,18302852
ARG,2021/10/8,Pfizer/BioNTech,387908
ARG,2021/10/8,Sinopharm/Beijing,16939636
ARG,2021/10/8,Sputnik V,15982896
ARG,2021/10/9,CanSino,85262
ARG,2021/10/9,Moderna,3141515
ARG,2021/10/9,Oxford/AstraZeneca,18344915
ARG,2021/10/9,Pfizer/BioNTech,391801
ARG,2021/10/9,Sinopharm/Beijing,16960726
ARG,2021/10/9,Sputnik V,16025792
ARG,2021/10/10,CanSino,85505
ARG,2021/10/10,Moderna,3144076
ARG,2021/10/10,Oxford/AstraZeneca,18369408
ARG,2021/10/10,Pfizer/BioNTech,394148
ARG,2021/10/10,Sinopharm/Beijing,16980847
ARG,2021/10/10,Sputnik V,16054900
ARG,2021/10/11,CanSino,85735
ARG,2021/10/11,Moderna,3147513
ARG,2021/10/11,Oxford/AstraZeneca,18390952
ARG,2021/10/11,Pfizer/BioNTech,398036
ARG,2021/10/11,Sinopharm/Beijing,17010531
ARG,2021/10/11,Sputnik V,16072624
ARG,2021/10/12,CanSino,87908
ARG,2021/10/12,Moderna,3189384
ARG,2021/10/12,Oxford/AstraZeneca,18432203
ARG,2021/10/12,Pfizer/BioNTech,434199
ARG,2021/10/12,Sinopharm/Beijing,17181944
ARG,2021/10/12,Sputnik V,16127255
ARG,2021/10/13,CanSino,90025
ARG,2021/10/13,Moderna,3203991
ARG,2021/10/13,Oxford/AstraZeneca,18471114
ARG,2021/10/13,Pfizer/BioNTech,480888
ARG,2021/10/13,Sinopharm/Beijing,17400227
ARG,2021/10/13,Sputnik V,16186847
ARG,2021/10/14,CanSino,92312
ARG,2021/10/14,Moderna,3212865
ARG,2021/10/14,Oxford/AstraZeneca,18513063
ARG,2021/10/14,Pfizer/BioNTech,554179
ARG,2021/10/14,Sinopharm/Beijing,17603721
ARG,2021/10/14,Sputnik V,16281720
ARG,2021/10/15,CanSino,94910
ARG,2021/10/15,Moderna,3221802
ARG,2021/10/15,Oxford/AstraZeneca,18548757
ARG,2021/10/15,Pfizer/BioNTech,644231
ARG,2021/10/15,Sinopharm/Beijing,17784517
ARG,2021/10/15,Sputnik V,16390325
ARG,2021/10/16,CanSino,95670
ARG,2021/10/16,Moderna,3226595
ARG,2021/10/16,Oxford/AstraZeneca,18562947
ARG,2021/10/16,Pfizer/BioNTech,743259
ARG,2021/10/16,Sinopharm/Beijing,17839312
ARG,2021/10/16,Sputnik V,16470799
ARG,2021/10/17,CanSino,95755
ARG,2021/10/17,Moderna,3229215
ARG,2021/10/17,Oxford/AstraZeneca,18567711
ARG,2021/10/17,Pfizer/BioNTech,784881
ARG,2021/10/17,Sinopharm/Beijing,17854677
ARG,2021/10/17,Sputnik V,16510065
ARG,2021/10/18,CanSino,98025
ARG,2021/10/18,Moderna,3241345
ARG,2021/10/18,Oxford/AstraZeneca,18594005
ARG,2021/10/18,Pfizer/BioNTech,999343
ARG,2021/10/18,Sinopharm/Beijing,17972255
ARG,2021/10/18,Sputnik V,16561060
ARG,2021/10/19,CanSino,100827
ARG,2021/10/19,Moderna,3249720
ARG,2021/10/19,Oxford/AstraZeneca,18627351
ARG,2021/10/19,Pfizer/BioNTech,1186981
ARG,2021/10/19,Sinopharm/Beijing,18110457
ARG,2021/10/19,Sputnik V,16615299
ARG,2021/10/20,CanSino,103419
ARG,2021/10/20,Moderna,3257764
ARG,2021/10/20,Oxford/AstraZeneca,18659989
ARG,2021/10/20,Pfizer/BioNTech,1363957
ARG,2021/10/20,Sinopharm/Beijing,18255528
ARG,2021/10/20,Sputnik V,16665233
ARG,2021/10/21,CanSino,106150
ARG,2021/10/21,Moderna,3298144
ARG,2021/10/21,Oxford/AstraZeneca,18694064
ARG,2021/10/21,Pfizer/BioNTech,1506622
ARG,2021/10/21,Sinopharm/Beijing,18414500
ARG,2021/10/21,Sputnik V,16706586
ARG,2021/10/22,CanSino,108227
ARG,2021/10/22,Moderna,3317759
ARG,2021/10/22,Oxford/AstraZeneca,18725563
ARG,2021/10/22,Pfizer/BioNTech,1615558
ARG,2021/10/22,Sinopharm/Beijing,18672239
ARG,2021/10/22,Sputnik V,16750943
ARG,2021/10/23,CanSino,108753
ARG,2021/10/23,Moderna,3323595
ARG,2021/10/23,Oxford/AstraZeneca,18740641
ARG,2021/10/23,Pfizer/BioNTech,1653927
ARG,2021/10/23,Sinopharm/Beijing,18800341
ARG,2021/10/23,Sputnik V,16780024
ARG,2021/10/24,CanSino,108889
ARG,2021/10/24,Moderna,3325288
ARG,2021/10/24,Oxford/AstraZeneca,18747462
ARG,2021/10/24,Pfizer/BioNTech,1667795
ARG,2021/10/24,Sinopharm/Beijing,18911863
ARG,2021/10/24,Sputnik V,16791980
ARG,2021/10/25,CanSino,110520
ARG,2021/10/25,Moderna,3334629
